t,stimulus,x,y,t.stim,subid
160.683,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1391,315,3.53333,ettest1-eye_data Samples.txt
160.783,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1391,315,3.63333,ettest1-eye_data Samples.txt
160.816,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1391,315,3.66667,ettest1-eye_data Samples.txt
21.431,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1392,322,3.3,ettest1-eye_data Samples.txt
41.796,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1392,309,1.53333,ettest1-eye_data Samples.txt
74.859,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1392,307,3.1,ettest1-eye_data Samples.txt
132.386,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1392,266,2.13333,ettest1-eye_data Samples.txt
21.564,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1393,322,3.43333,ettest1-eye_data Samples.txt
42.862,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1393,261,2.6,ettest1-eye_data Samples.txt
132.053,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1393,272,1.8,ettest1-eye_data Samples.txt
132.419,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1393,266,2.16667,ettest1-eye_data Samples.txt
134.319,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1393,273,4.06667,ettest1-eye_data Samples.txt
154.25,bd03ea1283d9762bcf8971e9db7941d0_1920x1080.avi,1393,375,1.53333,ettest1-eye_data Samples.txt
160.75,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1393,316,3.6,ettest1-eye_data Samples.txt
21.531,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1394,323,3.4,ettest1-eye_data Samples.txt
41.629,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1394,295,1.36667,ettest1-eye_data Samples.txt
41.696,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1394,301,1.43333,ettest1-eye_data Samples.txt
42.829,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1394,257,2.56667,ettest1-eye_data Samples.txt
56.694,3c173928bf7ea9f28466456e469fe8f6_1920x1080.avi,1394,313,2.9,ettest1-eye_data Samples.txt
56.727,3c173928bf7ea9f28466456e469fe8f6_1920x1080.avi,1394,325,2.93333,ettest1-eye_data Samples.txt
115.954,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1394,323,3.76667,ettest1-eye_data Samples.txt
131.986,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1394,269,1.73333,ettest1-eye_data Samples.txt
158.883,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1394,308,1.73333,ettest1-eye_data Samples.txt
160.883,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1394,320,3.73333,ettest1-eye_data Samples.txt
21.664,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1395,315,3.53333,ettest1-eye_data Samples.txt
21.698,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1395,320,3.56667,ettest1-eye_data Samples.txt
70.093,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1395,370,2.8,ettest1-eye_data Samples.txt
75.092,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1395,298,3.33333,ettest1-eye_data Samples.txt
115.254,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1395,326,3.06667,ettest1-eye_data Samples.txt
115.288,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1395,331,3.1,ettest1-eye_data Samples.txt
21.464,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1396,322,3.33333,ettest1-eye_data Samples.txt
31.497,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,1396,308,0.0666667,ettest1-eye_data Samples.txt
37.496,195310ba291af69fae67db9a9c5e3503_1920x1080.avi,1396,290,1.66667,ettest1-eye_data Samples.txt
41.729,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1396,317,1.46667,ettest1-eye_data Samples.txt
74.892,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1396,300,3.13333,ettest1-eye_data Samples.txt
112.755,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1396,315,0.566667,ettest1-eye_data Samples.txt
115.188,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1396,331,3,ettest1-eye_data Samples.txt
131.953,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1396,279,1.7,ettest1-eye_data Samples.txt
132.486,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1396,281,2.23333,ettest1-eye_data Samples.txt
158.85,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1396,308,1.7,ettest1-eye_data Samples.txt
160.483,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1396,306,3.33333,ettest1-eye_data Samples.txt
21.598,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1397,317,3.46667,ettest1-eye_data Samples.txt
29.264,8723d35ec83a4e6c30346d5d2b885801_1920x1080.avi,1397,315,2.26667,ettest1-eye_data Samples.txt
37.529,195310ba291af69fae67db9a9c5e3503_1920x1080.avi,1397,275,1.7,ettest1-eye_data Samples.txt
37.596,195310ba291af69fae67db9a9c5e3503_1920x1080.avi,1397,277,1.76667,ettest1-eye_data Samples.txt
131.719,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1397,288,1.46667,ettest1-eye_data Samples.txt
131.753,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1397,289,1.5,ettest1-eye_data Samples.txt
132.353,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1397,261,2.1,ettest1-eye_data Samples.txt
134.352,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1397,277,0,ettest1-eye_data Samples.txt
158.783,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1397,304,1.63333,ettest1-eye_data Samples.txt
21.398,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1398,323,3.26667,ettest1-eye_data Samples.txt
31.53,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,1398,305,0.1,ettest1-eye_data Samples.txt
52.228,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1398,259,2.9,ettest1-eye_data Samples.txt
59.594,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1398,314,1.36667,ettest1-eye_data Samples.txt
59.66,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1398,313,1.43333,ettest1-eye_data Samples.txt
132.019,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1398,278,1.76667,ettest1-eye_data Samples.txt
132.319,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1398,262,2.06667,ettest1-eye_data Samples.txt
158.816,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1398,308,1.66667,ettest1-eye_data Samples.txt
160.45,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1398,302,3.3,ettest1-eye_data Samples.txt
21.498,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1399,328,3.36667,ettest1-eye_data Samples.txt
59.627,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1399,315,1.4,ettest1-eye_data Samples.txt
115.221,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1399,331,3.03333,ettest1-eye_data Samples.txt
115.888,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1399,318,3.7,ettest1-eye_data Samples.txt
131.919,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1399,282,1.66667,ettest1-eye_data Samples.txt
154.284,bd03ea1283d9762bcf8971e9db7941d0_1920x1080.avi,1399,390,1.56667,ettest1-eye_data Samples.txt
160.983,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1399,322,3.83333,ettest1-eye_data Samples.txt
161.05,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1399,329,3.9,ettest1-eye_data Samples.txt
21.364,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1400,323,3.23333,ettest1-eye_data Samples.txt
23.364,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,1400,288,0.833333,ettest1-eye_data Samples.txt
52.528,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1400,274,3.2,ettest1-eye_data Samples.txt
59.36,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1400,293,1.13333,ettest1-eye_data Samples.txt
59.46,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1400,306,1.23333,ettest1-eye_data Samples.txt
59.527,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1400,310,1.3,ettest1-eye_data Samples.txt
114.621,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1400,346,2.43333,ettest1-eye_data Samples.txt
115.121,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1400,335,2.93333,ettest1-eye_data Samples.txt
115.154,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1400,334,2.96667,ettest1-eye_data Samples.txt
132.453,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1400,275,2.2,ettest1-eye_data Samples.txt
157.35,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1400,294,0.2,ettest1-eye_data Samples.txt
160.916,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1400,323,3.76667,ettest1-eye_data Samples.txt
160.95,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1400,321,3.8,ettest1-eye_data Samples.txt
21.631,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1401,315,3.5,ettest1-eye_data Samples.txt
29.963,8723d35ec83a4e6c30346d5d2b885801_1920x1080.avi,1401,280,2.96667,ettest1-eye_data Samples.txt
42.762,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1401,257,2.5,ettest1-eye_data Samples.txt
51.861,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1401,277,2.53333,ettest1-eye_data Samples.txt
52.428,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1401,275,3.1,ettest1-eye_data Samples.txt
70.059,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1401,351,2.76667,ettest1-eye_data Samples.txt
74.792,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1401,291,3.03333,ettest1-eye_data Samples.txt
131.886,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1401,275,1.63333,ettest1-eye_data Samples.txt
160.383,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1401,304,3.23333,ettest1-eye_data Samples.txt
160.416,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1401,303,3.26667,ettest1-eye_data Samples.txt
161.016,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1401,324,3.86667,ettest1-eye_data Samples.txt
14.332,7b4374d3886c593d6110b64dc36198ac_1920x1080.avi,1402,321,0.633333,ettest1-eye_data Samples.txt
20.898,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1402,316,2.76667,ettest1-eye_data Samples.txt
30.697,8723d35ec83a4e6c30346d5d2b885801_1920x1080.avi,1402,285,3.7,ettest1-eye_data Samples.txt
37.563,195310ba291af69fae67db9a9c5e3503_1920x1080.avi,1402,273,1.73333,ettest1-eye_data Samples.txt
40.796,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1402,304,0.533333,ettest1-eye_data Samples.txt
87.591,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,1402,307,2.4,ettest1-eye_data Samples.txt
114.654,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1402,342,2.46667,ettest1-eye_data Samples.txt
115.388,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1402,319,3.2,ettest1-eye_data Samples.txt
131.819,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1402,288,1.56667,ettest1-eye_data Samples.txt
131.853,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1402,277,1.6,ettest1-eye_data Samples.txt
157.317,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1402,296,0.166667,ettest1-eye_data Samples.txt
161.083,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1402,329,3.93333,ettest1-eye_data Samples.txt
161.15,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1402,326,4,ettest1-eye_data Samples.txt
14.365,7b4374d3886c593d6110b64dc36198ac_1920x1080.avi,1403,327,0.666667,ettest1-eye_data Samples.txt
21.331,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1403,317,3.2,ettest1-eye_data Samples.txt
29.297,8723d35ec83a4e6c30346d5d2b885801_1920x1080.avi,1403,298,2.3,ettest1-eye_data Samples.txt
29.93,8723d35ec83a4e6c30346d5d2b885801_1920x1080.avi,1403,276,2.93333,ettest1-eye_data Samples.txt
39.429,195310ba291af69fae67db9a9c5e3503_1920x1080.avi,1403,277,3.6,ettest1-eye_data Samples.txt
41.662,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1403,296,1.4,ettest1-eye_data Samples.txt
59.427,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1403,302,1.2,ettest1-eye_data Samples.txt
59.494,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1403,310,1.26667,ettest1-eye_data Samples.txt
59.56,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1403,314,1.33333,ettest1-eye_data Samples.txt
70.159,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1403,323,2.86667,ettest1-eye_data Samples.txt
71.992,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1403,318,0.233333,ettest1-eye_data Samples.txt
87.557,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,1403,306,2.36667,ettest1-eye_data Samples.txt
110.655,f8d0319a8c8f026e37f6584be820695a_1920x1080.avi,1403,369,2.9,ettest1-eye_data Samples.txt
110.688,f8d0319a8c8f026e37f6584be820695a_1920x1080.avi,1403,365,2.93333,ettest1-eye_data Samples.txt
115.921,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1403,325,3.73333,ettest1-eye_data Samples.txt
125.32,418293be3d9ffdbf88c35ae7635a445c_1920x1080.avi,1403,274,4.06667,ettest1-eye_data Samples.txt
130.686,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1403,258,0.433333,ettest1-eye_data Samples.txt
161.116,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1403,326,3.96667,ettest1-eye_data Samples.txt
161.183,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1403,327,4.03333,ettest1-eye_data Samples.txt
20.664,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1404,310,2.53333,ettest1-eye_data Samples.txt
31.563,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,1404,307,0.133333,ettest1-eye_data Samples.txt
39.462,195310ba291af69fae67db9a9c5e3503_1920x1080.avi,1404,279,3.63333,ettest1-eye_data Samples.txt
52.494,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1404,266,3.16667,ettest1-eye_data Samples.txt
110.722,f8d0319a8c8f026e37f6584be820695a_1920x1080.avi,1404,350,2.96667,ettest1-eye_data Samples.txt
110.755,f8d0319a8c8f026e37f6584be820695a_1920x1080.avi,1404,349,3,ettest1-eye_data Samples.txt
20.864,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1405,314,2.73333,ettest1-eye_data Samples.txt
20.931,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1405,313,2.8,ettest1-eye_data Samples.txt
21.198,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1405,322,3.06667,ettest1-eye_data Samples.txt
21.231,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1405,322,3.1,ettest1-eye_data Samples.txt
21.264,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1405,324,3.13333,ettest1-eye_data Samples.txt
21.298,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1405,319,3.16667,ettest1-eye_data Samples.txt
31.597,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,1405,305,0.166667,ettest1-eye_data Samples.txt
42.729,85c5fd197178779efd59a21522f524c5_1920x1080.avi,1405,255,2.46667,ettest1-eye_data Samples.txt
52.461,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1405,271,3.13333,ettest1-eye_data Samples.txt
61.927,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1405,348,3.7,ettest1-eye_data Samples.txt
71.092,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1405,296,3.8,ettest1-eye_data Samples.txt
74.825,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1405,291,3.06667,ettest1-eye_data Samples.txt
112.788,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1405,301,0.6,ettest1-eye_data Samples.txt
131.786,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1405,285,1.53333,ettest1-eye_data Samples.txt
133.619,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1405,278,3.36667,ettest1-eye_data Samples.txt
157.183,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1405,292,0.0333333,ettest1-eye_data Samples.txt
157.217,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1405,301,0.0666667,ettest1-eye_data Samples.txt
157.25,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1405,296,0.1,ettest1-eye_data Samples.txt
157.283,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1405,302,0.133333,ettest1-eye_data Samples.txt
20.764,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1406,302,2.63333,ettest1-eye_data Samples.txt
20.831,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1406,315,2.7,ettest1-eye_data Samples.txt
21.998,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1406,298,3.86667,ettest1-eye_data Samples.txt
51.894,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1406,289,2.56667,ettest1-eye_data Samples.txt
53.361,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1406,287,4.03333,ettest1-eye_data Samples.txt
56.594,3c173928bf7ea9f28466456e469fe8f6_1920x1080.avi,1406,337,2.8,ettest1-eye_data Samples.txt
71.892,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1406,321,0.133333,ettest1-eye_data Samples.txt
74.225,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1406,325,2.46667,ettest1-eye_data Samples.txt
110.522,f8d0319a8c8f026e37f6584be820695a_1920x1080.avi,1406,380,2.76667,ettest1-eye_data Samples.txt
115.088,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1406,337,2.9,ettest1-eye_data Samples.txt
130.619,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1406,272,0.366667,ettest1-eye_data Samples.txt
134.253,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1406,289,4,ettest1-eye_data Samples.txt
160.35,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1406,303,3.2,ettest1-eye_data Samples.txt
161.216,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1406,330,4.06667,ettest1-eye_data Samples.txt
161.25,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,1406,328,4.06667,ettest1-eye_data Samples.txt
14.298,7b4374d3886c593d6110b64dc36198ac_1920x1080.avi,1407,318,0.6,ettest1-eye_data Samples.txt
20.798,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1407,307,2.66667,ettest1-eye_data Samples.txt
70.126,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1407,341,2.83333,ettest1-eye_data Samples.txt
71.859,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1407,321,0.1,ettest1-eye_data Samples.txt
87.491,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,1407,309,2.3,ettest1-eye_data Samples.txt
115.854,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1407,319,3.66667,ettest1-eye_data Samples.txt
20.698,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1408,301,2.56667,ettest1-eye_data Samples.txt
20.964,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1408,314,2.83333,ettest1-eye_data Samples.txt
21.031,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1408,309,2.9,ettest1-eye_data Samples.txt
31.63,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,1408,305,0.2,ettest1-eye_data Samples.txt
35.53,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,1408,277,0,ettest1-eye_data Samples.txt
51.828,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1408,275,2.5,ettest1-eye_data Samples.txt
70.026,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1408,364,2.73333,ettest1-eye_data Samples.txt
71.059,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1408,296,3.76667,ettest1-eye_data Samples.txt
74.192,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1408,316,2.43333,ettest1-eye_data Samples.txt
110.622,f8d0319a8c8f026e37f6584be820695a_1920x1080.avi,1408,375,2.86667,ettest1-eye_data Samples.txt
130.653,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1408,270,0.4,ettest1-eye_data Samples.txt
154.217,bd03ea1283d9762bcf8971e9db7941d0_1920x1080.avi,1408,406,1.5,ettest1-eye_data Samples.txt
20.631,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1409,310,2.5,ettest1-eye_data Samples.txt
20.731,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1409,301,2.6,ettest1-eye_data Samples.txt
20.998,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1409,311,2.86667,ettest1-eye_data Samples.txt
21.098,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1409,314,2.96667,ettest1-eye_data Samples.txt
21.831,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1409,275,3.7,ettest1-eye_data Samples.txt
29.33,8723d35ec83a4e6c30346d5d2b885801_1920x1080.avi,1409,305,2.33333,ettest1-eye_data Samples.txt
29.73,8723d35ec83a4e6c30346d5d2b885801_1920x1080.avi,1409,272,2.73333,ettest1-eye_data Samples.txt
35.496,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,1409,281,4.06667,ettest1-eye_data Samples.txt
56.561,3c173928bf7ea9f28466456e469fe8f6_1920x1080.avi,1409,322,2.76667,ettest1-eye_data Samples.txt
70.959,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1409,289,3.66667,ettest1-eye_data Samples.txt
71.126,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1409,300,3.83333,ettest1-eye_data Samples.txt
71.959,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1409,320,0.2,ettest1-eye_data Samples.txt
87.624,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,1409,304,2.43333,ettest1-eye_data Samples.txt
110.555,f8d0319a8c8f026e37f6584be820695a_1920x1080.avi,1409,372,2.8,ettest1-eye_data Samples.txt
130.586,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1409,273,0.333333,ettest1-eye_data Samples.txt
134.219,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,1409,290,3.96667,ettest1-eye_data Samples.txt
147.584,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,1409,311,4,ettest1-eye_data Samples.txt
21.131,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1410,315,3,ettest1-eye_data Samples.txt
21.164,69b2cb18a9617d9bfbf16fe9423b23f4_1920x1080.avi,1410,321,3.03333,ettest1-eye_data Samples.txt
22.798,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,1410,303,0.266667,ettest1-eye_data Samples.txt
29.397,8723d35ec83a4e6c30346d5d2b885801_1920x1080.avi,1410,300,2.4,ettest1-eye_data Samples.txt
51.795,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1410,277,2.46667,ettest1-eye_data Samples.txt
53.328,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1410,303,4,ettest1-eye_data Samples.txt
70.226,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1410,306,2.93333,ettest1-eye_data Samples.txt
70.759,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1410,284,3.46667,ettest1-eye_data Samples.txt
70.793,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1410,293,3.5,ettest1-eye_data Samples.txt
70.892,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1410,288,3.6,ettest1-eye_data Samples.txt
70.992,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1410,289,3.7,ettest1-eye_data Samples.txt
71.026,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1410,293,3.73333,ettest1-eye_data Samples.txt
71.259,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1410,302,3.96667,ettest1-eye_data Samples.txt
87.391,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,1410,307,2.2,ettest1-eye_data Samples.txt
87.524,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,1410,308,2.33333,ettest1-eye_data Samples.txt
114.688,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1410,332,2.5,ettest1-eye_data Samples.txt
53.394,1ea4e64d6e4d8fcbc0325bfa2720e076_1920x1080.avi,1411,329,4.06667,ettest1-eye_data Samples.txt
59.394,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1411,294,1.16667,ettest1-eye_data Samples.txt
61.893,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,1411,330,3.66667,ettest1-eye_data Samples.txt
70.259,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1411,298,2.96667,ettest1-eye_data Samples.txt
70.293,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1411,306,3,ettest1-eye_data Samples.txt
70.826,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1411,295,3.53333,ettest1-eye_data Samples.txt
71.192,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1411,293,3.9,ettest1-eye_data Samples.txt
71.226,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,1411,298,3.93333,ettest1-eye_data Samples.txt
74.159,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,1411,309,2.4,ettest1-eye_data Samples.txt
87.457,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,1411,310,2.26667,ettest1-eye_data Samples.txt
110.288,f8d0319a8c8f026e37f6584be820695a_1920x1080.avi,1411,445,2.53333,ettest1-eye_data Samples.txt
112.721,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1411,309,0.533333,ettest1-eye_data Samples.txt
112.821,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1411,299,0.633333,ettest1-eye_data Samples.txt
112.855,6e158c1a1867b500f3a157f7f928b8e3_1920x1080.avi,1411,293,0.666667,ettest1-eye_data Samples.txt
